bampath,bamorder,sample_name,sample_metadata_id,revbayes_bampath,Date of collection,village,method,position,Coumpound ID,sample,species,conc (ng/ul),estimated total (ng),qPCR Plate,Well,Cluster,lat,long,month,year,treated
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E11_4_EKDN220028378-1A_H5GV5DSX5_L1/E11_4_EKDN220028378-1A_H5GV5DSX5_L1.srt.dp.bam,502,E11_4,E11_4,/move_bioinfo/anopheles_cnrfp/bam/E11_4_EKDN220028378-1A_H5GV5DSX5_L1.srt.dp.bam,10/09/2015,KOFLANDE,CDC,INT,68,130-4,gambiae,2.02,1010,4,E11,37,10.23163,-4.4324,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E11_5_EKDN220028445-1A_H5GV5DSX5_L3/E11_5_EKDN220028445-1A_H5GV5DSX5_L3.srt.dp.bam,503,E11_5,E11_5,/move_bioinfo/anopheles_cnrfp/bam/E11_5_EKDN220028445-1A_H5GV5DSX5_L3.srt.dp.bam,19/09/2014,BOLOMAKOTE,CDC,INT,213,1167-4,gambiae,2.5404,1270.2,5,E11,9,10.20378,-4.39405,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E11_6_EKDN220028520-1A_H3NGLDSX5_L2/E11_6_EKDN220028520-1A_H3NGLDSX5_L2.srt.dp.bam,504,E11_6,E11_6,/move_bioinfo/anopheles_cnrfp/bam/E11_6_EKDN220028520-1A_H3NGLDSX5_L2.srt.dp.bam,17/09/2014,SISRANKA,CDC,INT,114,171-12,gambiae,4.36,2182.4,6,E11,29,10.40929,-4.61967,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E11_7_EKDN220028580-1A_H3NGLDSX5_L2/E11_7_EKDN220028580-1A_H3NGLDSX5_L2.srt.dp.bam,505,E11_7,E11_7,/move_bioinfo/anopheles_cnrfp/bam/E11_7_EKDN220028580-1A_H3NGLDSX5_L2.srt.dp.bam,12/09/2014,DANDOUGOU,CDC,INT,46,41a-17,gambiae,2.9656,1482.8,7,E11,2,10.10211,-4.3382,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E1_2_EKDN220028235-1A_H3NGLDSX5_L2/E1_2_EKDN220028235-1A_H3NGLDSX5_L2.srt.dp.bam,506,E1_2,E1_2,/move_bioinfo/anopheles_cnrfp/bam/E1_2_EKDN220028235-1A_H3NGLDSX5_L2.srt.dp.bam,02/11/2015,KANKOUNABA II,CDC,INT,69,302-5,gambiae,2.79,1395.2,2,E1,1,10.58465,-4.54745,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E1_3_EKDN220028300-1A_H3NGLDSX5_L2/E1_3_EKDN220028300-1A_H3NGLDSX5_L2.srt.dp.bam,507,E1_3,E1_3,/move_bioinfo/anopheles_cnrfp/bam/E1_3_EKDN220028300-1A_H3NGLDSX5_L2.srt.dp.bam,02/09/2015,YABLE I,CDC,INT,309,106b-5,gambiae,3.4096,1704.8,3,E1,4,10.31913,-4.38869,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E1_4_EKDN220028376-1A_H5J72DSX5_L1/E1_4_EKDN220028376-1A_H5J72DSX5_L1.srt.dp.bam,508,E1_4,E1_4,/move_bioinfo/anopheles_cnrfp/bam/E1_4_EKDN220028376-1A_H5J72DSX5_L1.srt.dp.bam,04/09/2015,SOBARA III,CDC,INT,262,114-5,gambiae,3.8392,1919.6,4,E1,3,10.25882,-4.41593,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E1_5_EKDN220028443-1A_H5GV5DSX5_L3/E1_5_EKDN220028443-1A_H5GV5DSX5_L3.srt.dp.bam,509,E1_5,E1_5,/move_bioinfo/anopheles_cnrfp/bam/E1_5_EKDN220028443-1A_H5GV5DSX5_L3.srt.dp.bam,01/09/2014,KANGOUNABA II,CDC,INT,85,104a-5,gambiae,3.0988,1549.4,5,E1,1,10.58465,-4.54745,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E1_6_EKDN220028518-1A_H3NGLDSX5_L2/E1_6_EKDN220028518-1A_H3NGLDSX5_L2.srt.dp.bam,510,E1_6,E1_6,/move_bioinfo/anopheles_cnrfp/bam/E1_6_EKDN220028518-1A_H3NGLDSX5_L2.srt.dp.bam,03/09/2014,BAMAKO,CDC,INT,34,117-5,gambiae,2.68,1341,6,E1,20,10.49796,-4.46115,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E1_8_EKDN220028648-1A_H3V53DSX5_L2/E1_8_EKDN220028648-1A_H3V53DSX5_L2.srt.dp.bam,511,E1_8,E1_8,/move_bioinfo/anopheles_cnrfp/bam/E1_8_EKDN220028648-1A_H3V53DSX5_L2.srt.dp.bam,17/09/2014,SISRANKA,CDC,INT,89,170-5,gambiae,5.2308,2615.4,8,E1,29,10.40929,-4.61967,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_10_EKDN220028787-1A_H5JF5DSX5_L3/E2_10_EKDN220028787-1A_H5JF5DSX5_L3.srt.dp.bam,512,E2_10,E2_10,/move_bioinfo/anopheles_cnrfp/bam/E2_10_EKDN220028787-1A_H5JF5DSX5_L3.srt.dp.bam,10/09/2015,BOUNOUBA,CDC,INT,109,131-13,gambiae,4.6328,2316.4,10,E2,39,10.26145,-4.36408,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_11_EKDN220028841-1A_H5J72DSX5_L1/E2_11_EKDN220028841-1A_H5J72DSX5_L1.srt.dp.bam,513,E2_11,E2_11,/move_bioinfo/anopheles_cnrfp/bam/E2_11_EKDN220028841-1A_H5J72DSX5_L1.srt.dp.bam,01/07/2015,PRIFONA,CDC,INT,502,451-2,gambiae,3.2596,1629.8,11,E2,20,10.49796,-4.46115,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_13_EKDN220028955-1A_H5J72DSX5_L2/E2_13_EKDN220028955-1A_H5J72DSX5_L2.srt.dp.bam,514,E2_13,E2_13,/move_bioinfo/anopheles_cnrfp/bam/E2_13_EKDN220028955-1A_H5J72DSX5_L2.srt.dp.bam,14/07/2015,TIEFORA II,CDC,INT,850,027-1,gambiae,8.0796,4039.8,13,E2,11,10.66015,-4.51636,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_14_EKDN220028986-1A_H5J72DSX5_L2/E2_14_EKDN220028986-1A_H5J72DSX5_L2.srt.dp.bam,515,E2_14,E2_14,/move_bioinfo/anopheles_cnrfp/bam/E2_14_EKDN220028986-1A_H5J72DSX5_L2.srt.dp.bam,10/09/2015,BOLOMAKOTE,CDC,INT,224,157-13,gambiae,6.1876,3093.8,14,E2,9,10.20378,-4.39405,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_1_EKDN220028167-1A_H57WKDSX5_L2/E2_1_EKDN220028167-1A_H57WKDSX5_L2.srt.dp.bam,516,E2_1,E2_1,/move_bioinfo/anopheles_cnrfp/bam/E2_1_EKDN220028167-1A_H57WKDSX5_L2.srt.dp.bam,23/07/2014,SAKORA I,CDC,INT,70,238-3,gambiae,2.23,1116.8,1,E2,29,10.40929,-4.61967,7,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_2_EKDN220028238-1A_H3NGLDSX5_L2/E2_2_EKDN220028238-1A_H3NGLDSX5_L2.srt.dp.bam,517,E2_2,E2_2,/move_bioinfo/anopheles_cnrfp/bam/E2_2_EKDN220028238-1A_H3NGLDSX5_L2.srt.dp.bam,02/11/2015,KANKOUNABA II,CDC,INT,69,302-13,gambiae,1.5,748.4,2,E2,1,10.58465,-4.54745,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_4_EKDN220028379-1A_H5J72DSX5_L1/E2_4_EKDN220028379-1A_H5J72DSX5_L1.srt.dp.bam,518,E2_4,E2_4,/move_bioinfo/anopheles_cnrfp/bam/E2_4_EKDN220028379-1A_H5J72DSX5_L1.srt.dp.bam,04/09/2015,SOBARA III,CDC,INT,262,114-13,gambiae,2.1456,1072.8,4,E2,3,10.25882,-4.41593,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_5_EKDN220028446-1A_H5GV5DSX5_L3/E2_5_EKDN220028446-1A_H5GV5DSX5_L3.srt.dp.bam,519,E2_5,E2_5,/move_bioinfo/anopheles_cnrfp/bam/E2_5_EKDN220028446-1A_H5GV5DSX5_L3.srt.dp.bam,01/09/2014,KANGOUNABA II,CDC,INT,85,104a-13,gambiae,1.3624,681.2,5,E2,1,10.58465,-4.54745,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_7_EKDN220028581-1A_H3NGLDSX5_L2/E2_7_EKDN220028581-1A_H3NGLDSX5_L2.srt.dp.bam,520,E2_7,E2_7,/move_bioinfo/anopheles_cnrfp/bam/E2_7_EKDN220028581-1A_H3NGLDSX5_L2.srt.dp.bam,09/09/2014,BOUSSANRA I,CDC,INT,5,139a-13,gambiae,5.036,2518,7,E2,26,10.50926,-4.57797,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_8_EKDN220028650-1A_H3V53DSX5_L2/E2_8_EKDN220028650-1A_H3V53DSX5_L2.srt.dp.bam,521,E2_8,E2_8,/move_bioinfo/anopheles_cnrfp/bam/E2_8_EKDN220028650-1A_H3V53DSX5_L2.srt.dp.bam,19/09/2014,BOLOMAKOTE,CDC,INT,214,195-4,gambiae,3.3532,1676.6,8,E2,9,10.20378,-4.39405,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E2_9_EKDN220028721-1A_H3V53DSX5_L2/E2_9_EKDN220028721-1A_H3V53DSX5_L2.srt.dp.bam,522,E2_9,E2_9,/move_bioinfo/anopheles_cnrfp/bam/E2_9_EKDN220028721-1A_H3V53DSX5_L2.srt.dp.bam,05/11/2014,NATIERA,CDC,INT,68,357-4,gambiae,9.3784,4689.2,9,E2,10,10.69726,-4.44495,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E3_11_EKDN220028842-1A_H5J72DSX5_L1/E3_11_EKDN220028842-1A_H5J72DSX5_L1.srt.dp.bam,523,E3_11,E3_11,/move_bioinfo/anopheles_cnrfp/bam/E3_11_EKDN220028842-1A_H5J72DSX5_L1.srt.dp.bam,01/07/2015,BAMAKO,CDC,INT,70,017-8,gambiae,7.936,3968,11,E3,20,10.49796,-4.46115,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E3_13_EKDN220028956-1A_H3V53DSX5_L2/E3_13_EKDN220028956-1A_H3V53DSX5_L2.srt.dp.bam,524,E3_13,E3_13,/move_bioinfo/anopheles_cnrfp/bam/E3_13_EKDN220028956-1A_H3V53DSX5_L2.srt.dp.bam,14/07/2015,TIEFORA II,CDC,INT,850,027-9,gambiae,13.0604,6530.2,13,E3,11,10.66015,-4.51636,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E3_14_EKDN220028987-1A_H5J72DSX5_L2/E3_14_EKDN220028987-1A_H5J72DSX5_L2.srt.dp.bam,525,E3_14,E3_14,/move_bioinfo/anopheles_cnrfp/bam/E3_14_EKDN220028987-1A_H5J72DSX5_L2.srt.dp.bam,10/09/2015,BOLOMAKOTE,CDC,INT,224,157-21,gambiae,3.232,1616,14,E3,9,10.20378,-4.39405,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E3_1_EKDN220028168-1A_H57WKDSX5_L2/E3_1_EKDN220028168-1A_H57WKDSX5_L2.srt.dp.bam,526,E3_1,E3_1,/move_bioinfo/anopheles_cnrfp/bam/E3_1_EKDN220028168-1A_H57WKDSX5_L2.srt.dp.bam,23/07/2014,SISRANKA,CDC,INT,114,242-2,gambiae,3.06,1531.6,1,E3,29,10.40929,-4.61967,7,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E3_2_EKDN220028239-1A_H3NGLDSX5_L2/E3_2_EKDN220028239-1A_H3NGLDSX5_L2.srt.dp.bam,527,E3_2,E3_2,/move_bioinfo/anopheles_cnrfp/bam/E3_2_EKDN220028239-1A_H3NGLDSX5_L2.srt.dp.bam,02/11/2015,KANKOUNABA II,CDC,INT,69,302-21,gambiae,1.38,688.6,2,E3,1,10.58465,-4.54745,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E3_4_EKDN220028380-1A_H5J72DSX5_L1/E3_4_EKDN220028380-1A_H5J72DSX5_L1.srt.dp.bam,528,E3_4,E3_4,/move_bioinfo/anopheles_cnrfp/bam/E3_4_EKDN220028380-1A_H5J72DSX5_L1.srt.dp.bam,04/09/2015,SOBARA III,CDC,INT,269,116-3,gambiae,1.8528,926.4,4,E3,3,10.25882,-4.41593,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E3_7_EKDN220028582-1A_H3NGLDSX5_L2/E3_7_EKDN220028582-1A_H3NGLDSX5_L2.srt.dp.bam,529,E3_7,E3_7,/move_bioinfo/anopheles_cnrfp/bam/E3_7_EKDN220028582-1A_H3NGLDSX5_L2.srt.dp.bam,11/09/2014,BOUNOUBA,CDC,INT,109,28a-1,gambiae,4.184,2092,7,E3,39,10.26145,-4.36408,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E3_8_EKDN220028651-1A_H3V53DSX5_L2/E3_8_EKDN220028651-1A_H3V53DSX5_L2.srt.dp.bam,530,E3_8,E3_8,/move_bioinfo/anopheles_cnrfp/bam/E3_8_EKDN220028651-1A_H3V53DSX5_L2.srt.dp.bam,19/09/2014,BOLOMAKOTE,CDC,INT,214,195-12,gambiae,4.3512,2175.6,8,E3,9,10.20378,-4.39405,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E3_9_EKDN220028722-1A_H3VYYDSX5_L1/E3_9_EKDN220028722-1A_H3VYYDSX5_L1.srt.dp.bam,531,E3_9,E3_9,/move_bioinfo/anopheles_cnrfp/bam/E3_9_EKDN220028722-1A_H3VYYDSX5_L1.srt.dp.bam,05/11/2014,NATIERA,CDC,INT,68,357-12,gambiae,2.644,1322,9,E3,10,10.69726,-4.44495,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E4_11_EKDN220028843-1A_H5J72DSX5_L1/E4_11_EKDN220028843-1A_H5J72DSX5_L1.srt.dp.bam,532,E4_11,E4_11,/move_bioinfo/anopheles_cnrfp/bam/E4_11_EKDN220028843-1A_H5J72DSX5_L1.srt.dp.bam,01/07/2015,BAMAKO,CDC,INT,70,017-16,gambiae,6.3428,3171.4,11,E4,20,10.49796,-4.46115,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E4_13_EKDN220028957-1A_H5J72DSX5_L2/E4_13_EKDN220028957-1A_H5J72DSX5_L2.srt.dp.bam,533,E4_13,E4_13,/move_bioinfo/anopheles_cnrfp/bam/E4_13_EKDN220028957-1A_H5J72DSX5_L2.srt.dp.bam,16/07/2015,SOBARA II,CDC,INT,311,029-8,gambiae,5.4104,2705.2,13,E4,3,10.25882,-4.41593,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E4_1_EKDN220028169-1A_H57YWDSX5_L3/E4_1_EKDN220028169-1A_H57YWDSX5_L3.srt.dp.bam,534,E4_1,E4_1,/move_bioinfo/anopheles_cnrfp/bam/E4_1_EKDN220028169-1A_H57YWDSX5_L3.srt.dp.bam,25/07/2014,KOFING,CDC,INT,408,51a-8,gambiae,3.82,1908,1,E4,9,10.20378,-4.39405,7,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E4_3_EKDN220028303-1A_H3NGLDSX5_L2/E4_3_EKDN220028303-1A_H3NGLDSX5_L2.srt.dp.bam,535,E4_3,E4_3,/move_bioinfo/anopheles_cnrfp/bam/E4_3_EKDN220028303-1A_H3NGLDSX5_L2.srt.dp.bam,02/09/2015,BAMAKO,CDC,INT,70,107b-17,gambiae,6.1928,3096.4,3,E4,20,10.49796,-4.46115,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E4_4_EKDN220028381-1A_H5J72DSX5_L1/E4_4_EKDN220028381-1A_H5J72DSX5_L1.srt.dp.bam,536,E4_4,E4_4,/move_bioinfo/anopheles_cnrfp/bam/E4_4_EKDN220028381-1A_H5J72DSX5_L1.srt.dp.bam,07/09/2015,DASSORPIRE,CDC,INT,932,119-7,gambiae,2.324,1162,4,E4,12,10.67426,-4.59349,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E4_5_EKDN220028447-1A_H5GV5DSX5_L3/E4_5_EKDN220028447-1A_H5GV5DSX5_L3.srt.dp.bam,537,E4_5,E4_5,/move_bioinfo/anopheles_cnrfp/bam/E4_5_EKDN220028447-1A_H5GV5DSX5_L3.srt.dp.bam,01/09/2014,MOSSIBOUGOU,CDC,INT,294,106a-9,gambiae,5.6356,2817.8,5,E4,10,10.69726,-4.44495,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E4_8_EKDN220028652-1A_H3YFWDSX5_L2/E4_8_EKDN220028652-1A_H3YFWDSX5_L2.srt.dp.bam,538,E4_8,E4_8,/move_bioinfo/anopheles_cnrfp/bam/E4_8_EKDN220028652-1A_H3YFWDSX5_L2.srt.dp.bam,19/09/2014,KOFLANDE,CDC,INT,90,209-5,gambiae,4.898,2449,8,E4,37,10.23163,-4.4324,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E5_10_EKDN220028788-1A_H5JF5DSX5_L3/E5_10_EKDN220028788-1A_H5JF5DSX5_L3.srt.dp.bam,539,E5_10,E5_10,/move_bioinfo/anopheles_cnrfp/bam/E5_10_EKDN220028788-1A_H5JF5DSX5_L3.srt.dp.bam,11/09/2015,KIESSE(KEHINSA),CDC,INT,267,134-8,gambiae,2.3784,1189.2,10,E5,2,10.10211,-4.3382,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E5_12_EKDN220028898-1A_H5JF5DSX5_L3/E5_12_EKDN220028898-1A_H5JF5DSX5_L3.srt.dp.bam,540,E5_12,E5_12,/move_bioinfo/anopheles_cnrfp/bam/E5_12_EKDN220028898-1A_H5JF5DSX5_L3.srt.dp.bam,12/07/2015,KANKOUNABA II,CDC,INT,69,024-5,gambiae,7.7224,3861.2,12,E5,1,10.58465,-4.54745,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E5_13_EKDN220028958-1A_H3V53DSX5_L2/E5_13_EKDN220028958-1A_H3V53DSX5_L2.srt.dp.bam,541,E5_13,E5_13,/move_bioinfo/anopheles_cnrfp/bam/E5_13_EKDN220028958-1A_H3V53DSX5_L2.srt.dp.bam,16/07/2015,SOBARA II,CDC,INT,311,029-15,gambiae,1.4724,736.2,13,E5,3,10.25882,-4.41593,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E5_1_EKDN220028170-1A_H57YWDSX5_L3/E5_1_EKDN220028170-1A_H57YWDSX5_L3.srt.dp.bam,542,E5_1,E5_1,/move_bioinfo/anopheles_cnrfp/bam/E5_1_EKDN220028170-1A_H57YWDSX5_L3.srt.dp.bam,25/07/2014,KOFING,CDC,INT,408,51a-16,gambiae,3.43,1715.6,1,E5,9,10.20378,-4.39405,7,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E5_3_EKDN220028304-1A_H3NGLDSX5_L2/E5_3_EKDN220028304-1A_H3NGLDSX5_L2.srt.dp.bam,543,E5_3,E5_3,/move_bioinfo/anopheles_cnrfp/bam/E5_3_EKDN220028304-1A_H3NGLDSX5_L2.srt.dp.bam,02/09/2015,FRIGARA,CDC,INT,502,108-4,gambiae,3.1288,1564.4,3,E5,20,10.49796,-4.46115,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E5_5_EKDN220028448-1A_H5GV5DSX5_L3/E5_5_EKDN220028448-1A_H5GV5DSX5_L3.srt.dp.bam,544,E5_5,E5_5,/move_bioinfo/anopheles_cnrfp/bam/E5_5_EKDN220028448-1A_H5GV5DSX5_L3.srt.dp.bam,01/09/2014,MOSSIBOUGOU,CDC,INT,294,106a-17,gambiae,2.762,1381,5,E5,10,10.69726,-4.44495,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E5_6_EKDN220028521-1A_H3NGLDSX5_L2/E5_6_EKDN220028521-1A_H3NGLDSX5_L2.srt.dp.bam,545,E5_6,E5_6,/move_bioinfo/anopheles_cnrfp/bam/E5_6_EKDN220028521-1A_H3NGLDSX5_L2.srt.dp.bam,08/09/2014,TIEFORA II,CDC,INT,871,132a-6,gambiae,3.07,1537.2,6,E5,11,10.66015,-4.51636,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E5_7_EKDN220028583-1A_H3NGLDSX5_L2/E5_7_EKDN220028583-1A_H3NGLDSX5_L2.srt.dp.bam,546,E5_7,E5_7,/move_bioinfo/anopheles_cnrfp/bam/E5_7_EKDN220028583-1A_H3NGLDSX5_L2.srt.dp.bam,11/09/2014,BOUNOUBA,CDC,INT,22,1019-5,gambiae,3.3296,1664.8,7,E5,39,10.26145,-4.36408,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E5_8_EKDN220028653-1A_H3V53DSX5_L2/E5_8_EKDN220028653-1A_H3V53DSX5_L2.srt.dp.bam,547,E5_8,E5_8,/move_bioinfo/anopheles_cnrfp/bam/E5_8_EKDN220028653-1A_H3V53DSX5_L2.srt.dp.bam,19/09/2014,KOFLANDE,CDC,INT,90,209-13,gambiae,1.9056,952.8,8,E5,37,10.23163,-4.4324,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E5_9_EKDN220028724-1A_H5JF5DSX5_L3/E5_9_EKDN220028724-1A_H5JF5DSX5_L3.srt.dp.bam,548,E5_9,E5_9,/move_bioinfo/anopheles_cnrfp/bam/E5_9_EKDN220028724-1A_H5JF5DSX5_L3.srt.dp.bam,10/11/2014,PONT MAURICE,CDC,INT,683,360-3,gambiae,2.1232,1061.6,9,E5,11,10.66015,-4.51636,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E6_10_EKDN220028789-1A_H5JF5DSX5_L3/E6_10_EKDN220028789-1A_H5JF5DSX5_L3.srt.dp.bam,549,E6_10,E6_10,/move_bioinfo/anopheles_cnrfp/bam/E6_10_EKDN220028789-1A_H5JF5DSX5_L3.srt.dp.bam,11/09/2015,LOMBO,CDC,INT,218,136-3,gambiae,2.8272,1413.6,10,E6,18,10.07051,-4.30001,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E6_1_EKDN220028171-1A_H57YWDSX5_L3/E6_1_EKDN220028171-1A_H57YWDSX5_L3.srt.dp.bam,550,E6_1,E6_1,/move_bioinfo/anopheles_cnrfp/bam/E6_1_EKDN220028171-1A_H57YWDSX5_L3.srt.dp.bam,30/07/2014,KANKOUNADENI,CDC,INT,91,53a-4,gambiae,3.37,1685.6,1,E6,36,10.48214,-4.61734,7,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E6_2_EKDN220028240-1A_H3NGLDSX5_L2/E6_2_EKDN220028240-1A_H3NGLDSX5_L2.srt.dp.bam,551,E6_2,E6_2,/move_bioinfo/anopheles_cnrfp/bam/E6_2_EKDN220028240-1A_H3NGLDSX5_L2.srt.dp.bam,09/11/2015,PONT MAURICE,CDC,INT,683,310-3,gambiae,1.9,951.8,2,E6,11,10.66015,-4.51636,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E6_3_EKDN220028305-1A_H3NGLDSX5_L2/E6_3_EKDN220028305-1A_H3NGLDSX5_L2.srt.dp.bam,552,E6_3,E6_3,/move_bioinfo/anopheles_cnrfp/bam/E6_3_EKDN220028305-1A_H3NGLDSX5_L2.srt.dp.bam,03/09/2015,KANGOUNABA I,CDC,INT,31,109-7,gambiae,1.832,916,3,E6,1,10.58465,-4.54745,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E6_4_EKDN220028382-1A_H5J72DSX5_L1/E6_4_EKDN220028382-1A_H5J72DSX5_L1.srt.dp.bam,553,E6_4,E6_4,/move_bioinfo/anopheles_cnrfp/bam/E6_4_EKDN220028382-1A_H5J72DSX5_L1.srt.dp.bam,07/09/2015,TIEFORA II,CDC,INT,834,123b-6,gambiae,2.2688,1134.4,4,E6,11,10.66015,-4.51636,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E6_5_EKDN220028449-1A_H5GV5DSX5_L3/E6_5_EKDN220028449-1A_H5GV5DSX5_L3.srt.dp.bam,554,E6_5,E6_5,/move_bioinfo/anopheles_cnrfp/bam/E6_5_EKDN220028449-1A_H5GV5DSX5_L3.srt.dp.bam,03/09/2014,BOUNOUMBA,CDC,INT,344,111a-2,gambiae,6.8792,3439.6,5,E6,4,10.31913,-4.38869,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E6_6_EKDN220028522-1A_H3NGLDSX5_L2/E6_6_EKDN220028522-1A_H3NGLDSX5_L2.srt.dp.bam,555,E6_6,E6_6,/move_bioinfo/anopheles_cnrfp/bam/E6_6_EKDN220028522-1A_H3NGLDSX5_L2.srt.dp.bam,08/09/2014,TIEFORA II,CDC,INT,871,132a-14,gambiae,2.78,1389.6,6,E6,11,10.66015,-4.51636,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E6_7_EKDN220028584-1A_H3NGLDSX5_L2/E6_7_EKDN220028584-1A_H3NGLDSX5_L2.srt.dp.bam,556,E6_7,E6_7,/move_bioinfo/anopheles_cnrfp/bam/E6_7_EKDN220028584-1A_H3NGLDSX5_L2.srt.dp.bam,12/09/2014,LOMBO,CDC,INT,218,34-5,gambiae,4.4936,2246.8,7,E6,18,10.07051,-4.30001,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/E6_8_EKDN220028654-1A_H3V53DSX5_L2/E6_8_EKDN220028654-1A_H3V53DSX5_L2.srt.dp.bam,557,E6_8,E6_8,/move_bioinfo/anopheles_cnrfp/bam/E6_8_EKDN220028654-1A_H3V53DSX5_L2.srt.dp.bam,19/09/2014,BOLOMAKOTE,CDC,INT,213,1168-1,gambiae,3.6796,1839.8,8,E6,9,10.20378,-4.39405,9,2014,1
